video_id,snapshot_date,view_count,like_count,comment_count
7kTYy0cJ_EE,2026-03-09,21,0,0
KpjJH-fdImI,2026-03-09,25,0,0
vBRiaP5NgVw,2026-03-09,35,0,0
ZWi_B_rqvt4,2026-03-09,46,0,0
CrG-FruGb-k,2026-03-09,44,0,0
iNyOOzX6lKk,2026-03-09,35,0,0
hhX0ynoT_mc,2026-03-09,42,0,0
Qc0HiH1iZ8U,2026-03-09,71,0,0
Y9dNljQTNe0,2026-03-09,33,0,0
Xnd-Ygs7U3Y,2026-03-09,86,0,0
AtGVhnK5jRo,2026-03-09,144,0,0
xB4ecIksJSY,2026-03-09,39,1,0
HDyKUodeuNw,2026-03-09,11,1,0
Zj6uiqMvFOU,2026-03-09,21,1,0
dnLOQnSM8W8,2026-03-09,12,1,0
GLJffh1QDM4,2026-03-09,23,1,0
Cz9osSyqYXI,2026-03-09,38,1,0
ddB92jjDOVs,2026-03-09,17,1,0
J0GOADsEp4E,2026-03-09,55,1,0
LXwH60B973Q,2026-03-09,29,1,0
OzgC7e3Eths,2026-03-09,19,1,0
pLRAticn7NU,2026-03-09,23,1,0
ecJm9JHj18g,2026-03-09,34,1,0
IIT39Xomn94,2026-03-09,32,1,0
1eRuwnvwsPo,2026-03-09,41,1,0
xJ05Nq48Zq4,2026-03-09,40,1,0
6lR81YOeNKs,2026-03-09,40,1,0
UlDUQ9G0QHM,2026-03-09,29,1,0
NVwGmBS-wMw,2026-03-09,29,1,0
zT66rq7mEu4,2026-03-09,55,1,0
nAYXMoOpNsM,2026-03-09,55,1,0
t4eZfB4XTHg,2026-03-09,48,1,0
tIxrQnDwvx4,2026-03-09,55,1,0
_cXvg-XPnUs,2026-03-09,52,1,0
zcOZ0IEsXHc,2026-03-09,77,1,0
ue5vLsIijHs,2026-03-09,54,1,0
VrvnwaTppAE,2026-03-09,80,1,0
OoG2Z1GdWQQ,2026-03-09,57,1,0
_4lqZZO3ifA,2026-03-09,255,1,0
V3pMWhj4lxQ,2026-03-09,37,1,0
mdQHFYj09wg,2026-03-09,33,1,0
Ie-FqoNGqLA,2026-03-09,224,1,0
7bwkNrRpgw0,2026-03-09,22,2,0
XHnA-a5rivU,2026-03-09,63,2,0
4v5Vv8fsR-g,2026-03-09,24,2,0
ffCLLOraLFA,2026-03-09,51,2,0
zToHhAif9Gw,2026-03-09,36,2,0
y_rVPdd-RNY,2026-03-09,39,2,0
N-7O94hPplU,2026-03-09,26,2,0
njqE2uGyysQ,2026-03-09,26,2,0
xic7AMpR4IM,2026-03-09,38,2,0
PLGbRoNcVL4,2026-03-09,45,2,0
R7hA1gBrsvQ,2026-03-09,27,2,0
P4--JGi1xH8,2026-03-09,28,2,0
4aUW0262vu8,2026-03-09,64,2,0
yzvzl1LBXm0,2026-03-09,39,2,0
v1Qnd2Uxcjs,2026-03-09,78,2,0
kegfG0chZHI,2026-03-09,39,2,0
vJXvL5i4OQY,2026-03-09,47,2,0
eVL3dw9BfPc,2026-03-09,46,2,0
Q275enpY7bY,2026-03-09,54,2,0
Lox4HlSibXo,2026-03-09,34,2,0
YDElIJ6jMrw,2026-03-09,57,2,0
JbwNhXjC16A,2026-03-09,69,2,0
OTkdggNWv14,2026-03-09,102,2,0
BQnwEe6r4Fg,2026-03-09,135,2,0
PIOYkiA1qBw,2026-03-09,195,2,0
t8grl_NIYPw,2026-03-09,125,2,0
46knscCk2Ic,2026-03-09,39,2,0
Xgk-fE4kDH4,2026-03-09,44,2,0
DPDmPO-JXe0,2026-03-09,84,2,0
6mBufYO1YR8,2026-03-09,82,2,0
oQ1nPp7viGs,2026-03-09,646,2,0
thQUAzH5d2o,2026-03-09,46,3,0
qytf-g55XFE,2026-03-09,97,3,0
Q3olnvgueTQ,2026-03-09,144,3,0
rvVwrHtI4gQ,2026-03-09,27,3,0
E_MeMkTfBsk,2026-03-09,36,3,0
U92pTqhzxoQ,2026-03-09,53,3,0
Oswa8OkiQPs,2026-03-09,58,3,0
q0n48c-f4O8,2026-03-09,68,3,0
9wkGoWLVjT8,2026-03-09,161,3,0
iMbfo-nXbOg,2026-03-09,72,3,0
pHAb6YNGRl4,2026-03-09,36,4,0
Q7BvnpCsUAU,2026-03-09,41,4,0
DQlkV2DmA_M,2026-03-09,152,4,0
THxGW9huLRg,2026-03-09,44,4,0
Dc98c6LPQQE,2026-03-09,73,4,0
NQpnc4YfuQo,2026-03-09,99,4,0
DFETYUUNO18,2026-03-09,57,4,0
8AMwesfk-DM,2026-03-09,87,5,0
E6-cYClJn3Y,2026-03-09,76,5,0
1-VRjF4aDgk,2026-03-09,111,5,0
pqAswnET2XQ,2026-03-09,154,5,0
9xx1KaBQxVQ,2026-03-09,215,5,0
jJT2Pjgug7s,2026-03-09,174,5,0
C-lZzLmQrsw,2026-03-09,100,5,0
7sgJBBtJV3A,2026-03-09,118,6,0
PPTTWwot8uw,2026-03-09,72,6,0
HyPyDdUy-Xk,2026-03-09,136,7,0
lcOQNnj3lwQ,2026-03-09,336,7,0
7EhEb5ojYZw,2026-03-09,261,7,0
rSYSSOP3h2k,2026-03-09,408,7,0
2W7sPgGlNqo,2026-03-09,363,7,0
v1lKqeiQFTI,2026-03-09,350,8,0
a4PcaVKyCko,2026-03-09,105,8,0
W8clxC5S3dU,2026-03-09,654,8,0
-W0cM6L62s8,2026-03-09,289,8,0
f144Cg6EGxE,2026-03-09,374,9,0
4XgvRRtSUdg,2026-03-09,279,9,0
ICnRxj-bjJE,2026-03-09,432,9,0
Q6vUPD3f4bs,2026-03-09,335,10,0
EVkg5zFPcMs,2026-03-09,837,11,0
b94_Fgq1uM0,2026-03-09,652,12,0
5BEWVMsLsBo,2026-03-09,182,13,0
2eUOg1Vmt7Y,2026-03-09,2150,22,0
_wQMZfzqCAo,2026-03-09,1254,38,0
GgunOaMm_-g,2026-03-09,30,1,1
DWS8WsB2FgE,2026-03-09,27,1,1
NBrio9XsAto,2026-03-09,44,1,1
0i8W5wucIMc,2026-03-09,57,2,1
VgumMjYb89g,2026-03-09,67,2,1
Zyg3scrypKQ,2026-03-09,47,3,1
TGfUG__aOhw,2026-03-09,134,4,1
NMt3A12yjhg,2026-03-09,86,4,1
x1FB0zvtgOw,2026-03-09,197,4,1
Aeue3yzSc4M,2026-03-09,72,4,1
FXk9SQvqFFs,2026-03-09,94,4,1
K2jlyUL3zK8,2026-03-09,152,5,1
YnFvHoWdvzs,2026-03-09,149,5,1
7beGTcu4wOY,2026-03-09,108,5,1
gKrXqZNAV1Y,2026-03-09,568,6,1
YC6d_IxCfPo,2026-03-09,782,7,1
QC05ysMl8oc,2026-03-09,627,7,1
aLp96mNnYA8,2026-03-09,347,8,1
7q20ukuXuN8,2026-03-09,1017,8,1
ee-gYMaH1Rk,2026-03-09,2931,8,1
YI0_i2mVva0,2026-03-09,277,9,1
aoP5EPC9Skw,2026-03-09,506,12,1
kPT8l-XKm8A,2026-03-09,1008,17,1
yZ8DSleduDs,2026-03-09,964,19,1
1ISPibwIVQA,2026-03-09,2197,20,1
_VCX-MmBF_4,2026-03-09,3813,54,1
sV8nczRvPAU,2026-03-09,47,1,2
a1nrZ-A7vSg,2026-03-09,56,2,2
M4Q186h3zHA,2026-03-09,51,3,2
m_WT3mJ0J9E,2026-03-09,109,7,2
X6JyQKV5d0E,2026-03-09,376,7,2
QueSk8MsubI,2026-03-09,234,7,2
ZgZVpp61cYY,2026-03-09,203,8,2
DebaxM_8EO0,2026-03-09,64,10,2
yiDhqGdxFPs,2026-03-09,537,14,2
CHz9g2LGYlo,2026-03-09,368,16,2
mqLksU5um3Q,2026-03-09,471,16,2
mj_b9_nxJfw,2026-03-09,944,30,2
hipquVDxH70,2026-03-09,1475,32,2
PGZNyTVcZbI,2026-03-09,1402,39,2
bOvsWX2Mgmg,2026-03-09,6494,45,2
IQPxO_NmSJk,2026-03-09,2235,45,2
HvXbln87KY0,2026-03-09,8908,60,2
2s7evXo3BkI,2026-03-09,2819,69,2
8_fVq-UewMc,2026-03-09,1382,74,2
6rc09OdwHlk,2026-03-09,9828,119,2
i6Cfsd0CP2g,2026-03-09,121,9,3
bZgmdcD9THA,2026-03-09,2335,13,3
LDp0JP4L6YY,2026-03-09,653,21,3
1OxYQbmdW-Y,2026-03-09,1604,23,3
Im9z2T57eEw,2026-03-09,5267,43,3
VUPm0AxqTho,2026-03-09,6098,76,3
XEdE-i6as6I,2026-03-09,144,4,4
dHx1iSHHwx4,2026-03-09,1133,6,4
jRm_0dohWB4,2026-03-09,2267,44,4
qr6ATPTgl20,2026-03-09,1784,63,4
AARzy2sfqVw,2026-03-09,442,7,6
uN-yP7FwIN4,2026-03-09,628,19,6
BUC65TLIGf8,2026-03-09,9968,210,6
kJzw5JPC6AI,2026-03-09,3786,66,7
N5qEWgYkGwk,2026-03-09,1154,25,8
ci1hFXvOMjw,2026-03-09,7675,123,8
_ofTsPs9mT8,2026-03-09,2250,92,9
eO7e64yu3Kk,2026-03-09,5971,138,11
xsptE33QWNE,2026-03-09,6942,56,12
G0pKbjeeTMs,2026-03-09,8883,157,12
pcSv3TjR5ZQ,2026-03-09,11360,230,12
o3fMDF3PGhM,2026-03-09,10167,197,13
IAjVUpwzMGo,2026-03-09,12587,309,25
RiYjYfMTGvw,2026-05-04,20,0,0
0VmI47XeOuE,2026-05-04,22,0,0
Gcigj916zyE,2026-05-04,10,0,0
1Hgmt97AkBw,2026-05-04,30,0,0
4JmKLgtmMBI,2026-05-04,18,0,0
6QlUSg3-ivQ,2026-05-04,0,0,0
t3jyABNSOno,2026-05-04,30,0,0
MHxjAOrdxCU,2026-05-04,105,0,0
7kTYy0cJ_EE,2026-05-04,33,0,0
KpjJH-fdImI,2026-05-04,31,0,0
vBRiaP5NgVw,2026-05-04,45,0,0
ZWi_B_rqvt4,2026-05-04,57,0,0
CrG-FruGb-k,2026-05-04,61,0,0
iNyOOzX6lKk,2026-05-04,39,0,0
hhX0ynoT_mc,2026-05-04,47,0,0
Qc0HiH1iZ8U,2026-05-04,73,0,0
Y9dNljQTNe0,2026-05-04,33,0,0
Xnd-Ygs7U3Y,2026-05-04,89,0,0
AtGVhnK5jRo,2026-05-04,154,0,0
xB4ecIksJSY,2026-05-04,42,1,0
HDyKUodeuNw,2026-05-04,11,1,0
Zj6uiqMvFOU,2026-05-04,27,1,0
dnLOQnSM8W8,2026-05-04,13,1,0
GLJffh1QDM4,2026-05-04,25,1,0
ddB92jjDOVs,2026-05-04,25,1,0
LXwH60B973Q,2026-05-04,35,1,0
Z4Fo5F_mLuU,2026-05-04,92,1,0
OzgC7e3Eths,2026-05-04,24,1,0
pLRAticn7NU,2026-05-04,29,1,0
ecJm9JHj18g,2026-05-04,40,1,0
IIT39Xomn94,2026-05-04,39,1,0
1eRuwnvwsPo,2026-05-04,63,1,0
xJ05Nq48Zq4,2026-05-04,48,1,0
6lR81YOeNKs,2026-05-04,49,1,0
UlDUQ9G0QHM,2026-05-04,35,1,0
NVwGmBS-wMw,2026-05-04,35,1,0
zT66rq7mEu4,2026-05-04,70,1,0
nAYXMoOpNsM,2026-05-04,65,1,0
t4eZfB4XTHg,2026-05-04,60,1,0
tIxrQnDwvx4,2026-05-04,71,1,0
zcOZ0IEsXHc,2026-05-04,115,1,0
ue5vLsIijHs,2026-05-04,78,1,0
OoG2Z1GdWQQ,2026-05-04,65,1,0
_4lqZZO3ifA,2026-05-04,293,1,0
V3pMWhj4lxQ,2026-05-04,37,1,0
mdQHFYj09wg,2026-05-04,33,1,0
Ie-FqoNGqLA,2026-05-04,252,1,0
7bwkNrRpgw0,2026-05-04,28,2,0
J0GOADsEp4E,2026-05-04,80,2,0
4v5Vv8fsR-g,2026-05-04,34,2,0
ffCLLOraLFA,2026-05-04,58,2,0
y_rVPdd-RNY,2026-05-04,45,2,0
N-7O94hPplU,2026-05-04,39,2,0
dbYadcZ2uOU,2026-05-04,46,2,0
njqE2uGyysQ,2026-05-04,31,2,0
xic7AMpR4IM,2026-05-04,47,2,0
PLGbRoNcVL4,2026-05-04,53,2,0
R7hA1gBrsvQ,2026-05-04,35,2,0
P4--JGi1xH8,2026-05-04,34,2,0
4aUW0262vu8,2026-05-04,69,2,0
yzvzl1LBXm0,2026-05-04,48,2,0
v1Qnd2Uxcjs,2026-05-04,84,2,0
kegfG0chZHI,2026-05-04,51,2,0
vJXvL5i4OQY,2026-05-04,58,2,0
eVL3dw9BfPc,2026-05-04,55,2,0
Q275enpY7bY,2026-05-04,67,2,0
Lox4HlSibXo,2026-05-04,44,2,0
YDElIJ6jMrw,2026-05-04,69,2,0
_cXvg-XPnUs,2026-05-04,73,2,0
JbwNhXjC16A,2026-05-04,97,2,0
BQnwEe6r4Fg,2026-05-04,191,2,0
t8grl_NIYPw,2026-05-04,136,2,0
46knscCk2Ic,2026-05-04,42,2,0
Xgk-fE4kDH4,2026-05-04,44,2,0
DPDmPO-JXe0,2026-05-04,84,2,0
6mBufYO1YR8,2026-05-04,84,2,0
oQ1nPp7viGs,2026-05-04,646,2,0
Cz9osSyqYXI,2026-05-04,61,3,0
qytf-g55XFE,2026-05-04,171,3,0
zToHhAif9Gw,2026-05-04,51,3,0
rvVwrHtI4gQ,2026-05-04,32,3,0
E_MeMkTfBsk,2026-05-04,47,3,0
U92pTqhzxoQ,2026-05-04,62,3,0
Oswa8OkiQPs,2026-05-04,72,3,0
VrvnwaTppAE,2026-05-04,113,3,0
OTkdggNWv14,2026-05-04,142,3,0
9wkGoWLVjT8,2026-05-04,176,3,0
iMbfo-nXbOg,2026-05-04,75,3,0
pHAb6YNGRl4,2026-05-04,41,4,0
DQlkV2DmA_M,2026-05-04,225,4,0
THxGW9huLRg,2026-05-04,58,4,0
NQpnc4YfuQo,2026-05-04,112,4,0
q0n48c-f4O8,2026-05-04,85,4,0
DFETYUUNO18,2026-05-04,60,4,0
XHnA-a5rivU,2026-05-04,110,5,0
8AMwesfk-DM,2026-05-04,102,5,0
Dc98c6LPQQE,2026-05-04,97,5,0
PIOYkiA1qBw,2026-05-04,275,5,0
E6-cYClJn3Y,2026-05-04,82,5,0
1-VRjF4aDgk,2026-05-04,122,5,0
9xx1KaBQxVQ,2026-05-04,221,5,0
jJT2Pjgug7s,2026-05-04,176,5,0
C-lZzLmQrsw,2026-05-04,101,5,0
thQUAzH5d2o,2026-05-04,67,6,0
7sgJBBtJV3A,2026-05-04,121,6,0
pqAswnET2XQ,2026-05-04,179,6,0
PPTTWwot8uw,2026-05-04,74,6,0
HyPyDdUy-Xk,2026-05-04,149,7,0
lcOQNnj3lwQ,2026-05-04,381,7,0
7EhEb5ojYZw,2026-05-04,297,7,0
rSYSSOP3h2k,2026-05-04,453,7,0
2W7sPgGlNqo,2026-05-04,406,7,0
a4PcaVKyCko,2026-05-04,118,8,0
W8clxC5S3dU,2026-05-04,673,8,0
-W0cM6L62s8,2026-05-04,292,8,0
4XgvRRtSUdg,2026-05-04,284,9,0
ICnRxj-bjJE,2026-05-04,438,9,0
Q6vUPD3f4bs,2026-05-04,350,10,0
b94_Fgq1uM0,2026-05-04,667,12,0
EVkg5zFPcMs,2026-05-04,856,12,0
5BEWVMsLsBo,2026-05-04,191,13,0
2eUOg1Vmt7Y,2026-05-04,2231,22,0
_wQMZfzqCAo,2026-05-04,1342,38,0
DWS8WsB2FgE,2026-05-04,36,1,1
NBrio9XsAto,2026-05-04,47,1,1
0i8W5wucIMc,2026-05-04,67,2,1
VgumMjYb89g,2026-05-04,72,2,1
Zyg3scrypKQ,2026-05-04,57,3,1
GgunOaMm_-g,2026-05-04,64,4,1
NMt3A12yjhg,2026-05-04,89,4,1
x1FB0zvtgOw,2026-05-04,215,4,1
Aeue3yzSc4M,2026-05-04,74,4,1
FXk9SQvqFFs,2026-05-04,95,4,1
Q7BvnpCsUAU,2026-05-04,63,5,1
TGfUG__aOhw,2026-05-04,193,5,1
YnFvHoWdvzs,2026-05-04,208,5,1
7beGTcu4wOY,2026-05-04,109,5,1
Q3olnvgueTQ,2026-05-04,332,6,1
K2jlyUL3zK8,2026-05-04,223,6,1
gKrXqZNAV1Y,2026-05-04,591,6,1
YC6d_IxCfPo,2026-05-04,801,7,1
ee-gYMaH1Rk,2026-05-04,3025,8,1
QC05ysMl8oc,2026-05-04,652,8,1
7q20ukuXuN8,2026-05-04,1304,9,1
YI0_i2mVva0,2026-05-04,292,10,1
v1lKqeiQFTI,2026-05-04,479,11,1
aLp96mNnYA8,2026-05-04,532,12,1
aoP5EPC9Skw,2026-05-04,524,12,1
kPT8l-XKm8A,2026-05-04,1053,17,1
f144Cg6EGxE,2026-05-04,710,20,1
yZ8DSleduDs,2026-05-04,1016,20,1
1ISPibwIVQA,2026-05-04,3058,22,1
_VCX-MmBF_4,2026-05-04,3908,54,1
sV8nczRvPAU,2026-05-04,65,1,2
a1nrZ-A7vSg,2026-05-04,77,2,2
M4Q186h3zHA,2026-05-04,78,5,2
m_WT3mJ0J9E,2026-05-04,158,7,2
QueSk8MsubI,2026-05-04,238,7,2
ZgZVpp61cYY,2026-05-04,203,8,2
DebaxM_8EO0,2026-05-04,83,10,2
yiDhqGdxFPs,2026-05-04,550,14,2
CHz9g2LGYlo,2026-05-04,424,17,2
mqLksU5um3Q,2026-05-04,488,17,2
hipquVDxH70,2026-05-04,1528,33,2
mj_b9_nxJfw,2026-05-04,1310,36,2
PGZNyTVcZbI,2026-05-04,1411,39,2
bOvsWX2Mgmg,2026-05-04,6522,45,2
IQPxO_NmSJk,2026-05-04,2254,45,2
HvXbln87KY0,2026-05-04,9044,60,2
2s7evXo3BkI,2026-05-04,2856,69,2
8_fVq-UewMc,2026-05-04,1439,74,2
6rc09OdwHlk,2026-05-04,10169,122,2
i6Cfsd0CP2g,2026-05-04,233,12,3
X6JyQKV5d0E,2026-05-04,548,13,3
bZgmdcD9THA,2026-05-04,2597,15,3
1OxYQbmdW-Y,2026-05-04,1624,23,3
LDp0JP4L6YY,2026-05-04,932,27,3
Im9z2T57eEw,2026-05-04,5355,43,3
VUPm0AxqTho,2026-05-04,6611,80,3
XEdE-i6as6I,2026-05-04,158,4,4
dHx1iSHHwx4,2026-05-04,1208,6,4
jRm_0dohWB4,2026-05-04,2298,46,4
qr6ATPTgl20,2026-05-04,1807,64,4
AARzy2sfqVw,2026-05-04,458,7,6
uN-yP7FwIN4,2026-05-04,849,25,6
BUC65TLIGf8,2026-05-04,10454,218,6
kJzw5JPC6AI,2026-05-04,4106,68,7
N5qEWgYkGwk,2026-05-04,1173,25,8
ci1hFXvOMjw,2026-05-04,7766,124,8
_ofTsPs9mT8,2026-05-04,2316,92,9
eO7e64yu3Kk,2026-05-04,6010,140,11
xsptE33QWNE,2026-05-04,7068,56,12
G0pKbjeeTMs,2026-05-04,8962,160,12
pcSv3TjR5ZQ,2026-05-04,11516,234,12
o3fMDF3PGhM,2026-05-04,10451,201,13
IAjVUpwzMGo,2026-05-04,12834,309,25
RiYjYfMTGvw,2026-02-16,16,0,0
0VmI47XeOuE,2026-02-16,22,0,0
Gcigj916zyE,2026-02-16,8,0,0
GgunOaMm_-g,2026-02-16,19,0,0
1Hgmt97AkBw,2026-02-16,23,0,0
dbYadcZ2uOU,2026-02-16,27,0,0
Z4Fo5F_mLuU,2026-02-16,60,0,0
4JmKLgtmMBI,2026-02-16,14,0,0
6QlUSg3-ivQ,2026-02-16,0,0,0
t3jyABNSOno,2026-02-16,21,0,0
MHxjAOrdxCU,2026-02-16,53,0,0
7kTYy0cJ_EE,2026-02-16,19,0,0
KpjJH-fdImI,2026-02-16,23,0,0
vBRiaP5NgVw,2026-02-16,30,0,0
ZWi_B_rqvt4,2026-02-16,40,0,0
CrG-FruGb-k,2026-02-16,38,0,0
_cXvg-XPnUs,2026-02-16,44,0,0
iNyOOzX6lKk,2026-02-16,35,0,0
hhX0ynoT_mc,2026-02-16,42,0,0
Qc0HiH1iZ8U,2026-02-16,71,0,0
Y9dNljQTNe0,2026-02-16,33,0,0
Xnd-Ygs7U3Y,2026-02-16,86,0,0
AtGVhnK5jRo,2026-02-16,143,0,0
xB4ecIksJSY,2026-02-16,37,1,0
HDyKUodeuNw,2026-02-16,11,1,0
Zj6uiqMvFOU,2026-02-16,19,1,0
dnLOQnSM8W8,2026-02-16,12,1,0
GLJffh1QDM4,2026-02-16,23,1,0
Cz9osSyqYXI,2026-02-16,30,1,0
XHnA-a5rivU,2026-02-16,46,1,0
ddB92jjDOVs,2026-02-16,17,1,0
J0GOADsEp4E,2026-02-16,53,1,0
LXwH60B973Q,2026-02-16,28,1,0
OzgC7e3Eths,2026-02-16,17,1,0
pLRAticn7NU,2026-02-16,20,1,0
ecJm9JHj18g,2026-02-16,32,1,0
IIT39Xomn94,2026-02-16,28,1,0
1eRuwnvwsPo,2026-02-16,37,1,0
xJ05Nq48Zq4,2026-02-16,37,1,0
6lR81YOeNKs,2026-02-16,38,1,0
UlDUQ9G0QHM,2026-02-16,26,1,0
NVwGmBS-wMw,2026-02-16,26,1,0
zT66rq7mEu4,2026-02-16,49,1,0
nAYXMoOpNsM,2026-02-16,49,1,0
vJXvL5i4OQY,2026-02-16,40,1,0
YDElIJ6jMrw,2026-02-16,45,1,0
t4eZfB4XTHg,2026-02-16,42,1,0
tIxrQnDwvx4,2026-02-16,43,1,0
zcOZ0IEsXHc,2026-02-16,65,1,0
ue5vLsIijHs,2026-02-16,44,1,0
VrvnwaTppAE,2026-02-16,70,1,0
OTkdggNWv14,2026-02-16,87,1,0
OoG2Z1GdWQQ,2026-02-16,57,1,0
_4lqZZO3ifA,2026-02-16,245,1,0
V3pMWhj4lxQ,2026-02-16,37,1,0
mdQHFYj09wg,2026-02-16,33,1,0
Ie-FqoNGqLA,2026-02-16,214,1,0
7bwkNrRpgw0,2026-02-16,21,2,0
4v5Vv8fsR-g,2026-02-16,23,2,0
ffCLLOraLFA,2026-02-16,51,2,0
zToHhAif9Gw,2026-02-16,35,2,0
y_rVPdd-RNY,2026-02-16,38,2,0
N-7O94hPplU,2026-02-16,24,2,0
njqE2uGyysQ,2026-02-16,23,2,0
xic7AMpR4IM,2026-02-16,35,2,0
PLGbRoNcVL4,2026-02-16,40,2,0
R7hA1gBrsvQ,2026-02-16,25,2,0
P4--JGi1xH8,2026-02-16,25,2,0
4aUW0262vu8,2026-02-16,59,2,0
yzvzl1LBXm0,2026-02-16,36,2,0
v1Qnd2Uxcjs,2026-02-16,74,2,0
kegfG0chZHI,2026-02-16,35,2,0
eVL3dw9BfPc,2026-02-16,39,2,0
U92pTqhzxoQ,2026-02-16,47,2,0
Oswa8OkiQPs,2026-02-16,51,2,0
Q275enpY7bY,2026-02-16,44,2,0
Lox4HlSibXo,2026-02-16,27,2,0
q0n48c-f4O8,2026-02-16,60,2,0
JbwNhXjC16A,2026-02-16,58,2,0
BQnwEe6r4Fg,2026-02-16,121,2,0
PIOYkiA1qBw,2026-02-16,174,2,0
t8grl_NIYPw,2026-02-16,125,2,0
46knscCk2Ic,2026-02-16,39,2,0
Xgk-fE4kDH4,2026-02-16,44,2,0
DPDmPO-JXe0,2026-02-16,84,2,0
6mBufYO1YR8,2026-02-16,81,2,0
oQ1nPp7viGs,2026-02-16,646,2,0
thQUAzH5d2o,2026-02-16,38,3,0
qytf-g55XFE,2026-02-16,84,3,0
Q3olnvgueTQ,2026-02-16,115,3,0
rvVwrHtI4gQ,2026-02-16,25,3,0
Q7BvnpCsUAU,2026-02-16,38,3,0
E_MeMkTfBsk,2026-02-16,34,3,0
Dc98c6LPQQE,2026-02-16,64,3,0
K2jlyUL3zK8,2026-02-16,129,3,0
9wkGoWLVjT8,2026-02-16,159,3,0
iMbfo-nXbOg,2026-02-16,72,3,0
pHAb6YNGRl4,2026-02-16,36,4,0
DQlkV2DmA_M,2026-02-16,125,4,0
THxGW9huLRg,2026-02-16,38,4,0
NQpnc4YfuQo,2026-02-16,93,4,0
YnFvHoWdvzs,2026-02-16,130,4,0
DFETYUUNO18,2026-02-16,57,4,0
8AMwesfk-DM,2026-02-16,85,5,0
E6-cYClJn3Y,2026-02-16,76,5,0
1-VRjF4aDgk,2026-02-16,109,5,0
pqAswnET2XQ,2026-02-16,148,5,0
9xx1KaBQxVQ,2026-02-16,210,5,0
jJT2Pjgug7s,2026-02-16,174,5,0
C-lZzLmQrsw,2026-02-16,100,5,0
7sgJBBtJV3A,2026-02-16,118,6,0
PPTTWwot8uw,2026-02-16,72,6,0
v1lKqeiQFTI,2026-02-16,325,7,0
HyPyDdUy-Xk,2026-02-16,134,7,0
lcOQNnj3lwQ,2026-02-16,321,7,0
7EhEb5ojYZw,2026-02-16,257,7,0
rSYSSOP3h2k,2026-02-16,403,7,0
2W7sPgGlNqo,2026-02-16,339,7,0
a4PcaVKyCko,2026-02-16,104,8,0
W8clxC5S3dU,2026-02-16,647,8,0
-W0cM6L62s8,2026-02-16,287,8,0
f144Cg6EGxE,2026-02-16,321,9,0
4XgvRRtSUdg,2026-02-16,275,9,0
ICnRxj-bjJE,2026-02-16,431,9,0
Q6vUPD3f4bs,2026-02-16,334,10,0
EVkg5zFPcMs,2026-02-16,828,11,0
b94_Fgq1uM0,2026-02-16,651,12,0
5BEWVMsLsBo,2026-02-16,178,13,0
2eUOg1Vmt7Y,2026-02-16,2136,22,0
_wQMZfzqCAo,2026-02-16,1241,38,0
DWS8WsB2FgE,2026-02-16,25,1,1
NBrio9XsAto,2026-02-16,43,1,1
0i8W5wucIMc,2026-02-16,54,2,1
VgumMjYb89g,2026-02-16,66,2,1
Zyg3scrypKQ,2026-02-16,45,3,1
TGfUG__aOhw,2026-02-16,116,3,1
NMt3A12yjhg,2026-02-16,86,4,1
x1FB0zvtgOw,2026-02-16,190,4,1
Aeue3yzSc4M,2026-02-16,72,4,1
FXk9SQvqFFs,2026-02-16,94,4,1
7beGTcu4wOY,2026-02-16,107,5,1
gKrXqZNAV1Y,2026-02-16,564,6,1
aLp96mNnYA8,2026-02-16,315,7,1
7q20ukuXuN8,2026-02-16,951,7,1
YC6d_IxCfPo,2026-02-16,778,7,1
QC05ysMl8oc,2026-02-16,626,7,1
ee-gYMaH1Rk,2026-02-16,2884,8,1
DebaxM_8EO0,2026-02-16,59,9,1
YI0_i2mVva0,2026-02-16,271,9,1
aoP5EPC9Skw,2026-02-16,495,12,1
kPT8l-XKm8A,2026-02-16,1001,17,1
yZ8DSleduDs,2026-02-16,941,19,1
1ISPibwIVQA,2026-02-16,2072,20,1
_VCX-MmBF_4,2026-02-16,3784,54,1
sV8nczRvPAU,2026-02-16,40,1,2
M4Q186h3zHA,2026-02-16,42,2,2
a1nrZ-A7vSg,2026-02-16,52,2,2
m_WT3mJ0J9E,2026-02-16,93,6,2
X6JyQKV5d0E,2026-02-16,333,7,2
QueSk8MsubI,2026-02-16,232,7,2
ZgZVpp61cYY,2026-02-16,203,8,2
yiDhqGdxFPs,2026-02-16,536,14,2
CHz9g2LGYlo,2026-02-16,352,16,2
mqLksU5um3Q,2026-02-16,470,16,2
mj_b9_nxJfw,2026-02-16,846,26,2
hipquVDxH70,2026-02-16,1469,32,2
PGZNyTVcZbI,2026-02-16,1397,39,2
IQPxO_NmSJk,2026-02-16,2226,45,2
bOvsWX2Mgmg,2026-02-16,6484,46,2
HvXbln87KY0,2026-02-16,8866,61,2
2s7evXo3BkI,2026-02-16,2811,69,2
8_fVq-UewMc,2026-02-16,1372,74,2
6rc09OdwHlk,2026-02-16,9761,119,2
i6Cfsd0CP2g,2026-02-16,94,8,3
bZgmdcD9THA,2026-02-16,2255,13,3
uN-yP7FwIN4,2026-02-16,575,19,3
LDp0JP4L6YY,2026-02-16,595,19,3
1OxYQbmdW-Y,2026-02-16,1602,23,3
Im9z2T57eEw,2026-02-16,5228,43,3
VUPm0AxqTho,2026-02-16,5954,75,3
